tick,completed_cumulative,completed_now,total_energy,dead_agents,latency_ms
346,81,0,10390.949999999993,1,3962.6581000047736
347,82,1,10405.974999999993,1,3961.9196000276133
348,82,0,10425.899999999994,1,3966.0021000017878
349,83,1,10443.674999999994,1,3854.1612999979407
350,83,0,10463.599999999993,1,4027.6663999829907
351,83,0,10483.524999999992,1,3934.54990000464
352,83,0,10503.449999999993,1,4085.772899998119
353,83,0,10524.874999999993,1,3941.189100005431
354,83,0,10544.799999999992,1,3826.42460000352
355,84,1,10561.799999999994,1,3323.631800012663
356,84,0,10581.099999999991,1,3332.6343999942765
357,84,0,10600.399999999992,1,3671.7294999980368
358,84,0,10619.699999999993,1,3643.5041000077035
359,84,0,10638.99999999999,1,3639.5361999748275
360,85,1,10652.249999999993,1,4171.693599986611
361,85,0,10668.99999999999,1,5170.211299991934
362,85,0,10688.149999999992,1,4723.800300009316
363,85,0,10709.79999999999,1,4668.501300009666
364,85,0,10731.449999999992,1,4748.014500015415
365,85,0,10753.099999999993,1,5505.239999998594
366,86,1,10773.599999999991,1,4508.181099983631
367,86,0,10795.599999999991,1,4407.936099974904
368,86,0,10818.74999999999,1,4615.097399975639
369,86,0,10841.89999999999,1,4517.88330002455
370,86,0,10864.049999999992,1,3392.9021999938414
371,86,0,10882.44999999999,1,4091.331999981776
372,86,0,10910.749999999993,1,4729.4361000240315
373,86,0,10939.04999999999,1,4613.979399990058
374,86,0,10967.349999999991,1,4522.117300017271
375,86,0,10995.64999999999,1,4865.375100023812
376,86,0,11023.94999999999,1,4274.817099998472
377,86,0,11050.74999999999,1,4047.8111999982502
378,86,0,11077.54999999999,1,4028.714099986246
379,87,1,11103.19999999999,1,3876.2238000053912
380,87,0,11129.849999999991,1,4093.912799988175
381,87,0,11154.19999999999,1,3753.1339999986812
382,87,0,11181.47499999999,1,3843.678800010821
383,87,0,11208.749999999989,1,3710.6957999931183
384,87,0,11236.02499999999,1,3596.6925999964587
385,87,0,11263.29999999999,1,3893.1423999893013
386,87,0,11290.57499999999,1,3680.7123000035062
387,88,1,11310.449999999988,1,3844.4177999917883
388,88,0,11335.224999999988,1,4214.218200009782
389,88,0,11359.99999999999,1,3944.8022000142373
390,88,0,11384.77499999999,1,4071.08250001329
391,89,1,11408.124999999989,1,4040.5707000172697
392,89,0,11433.774999999989,1,4155.180500005372
393,90,1,11452.02499999999,1,4040.4160999751184
394,90,0,11475.17499999999,1,6207.10249998956
395,91,1,11497.174999999988,1,6836.627100012265
396,91,0,11515.374999999989,1,5959.3312999932095
397,91,0,11534.724999999988,1,5601.769499975489
398,91,0,11556.374999999987,1,5543.565999978455
399,91,0,11577.024999999989,1,5558.699899993371
400,91,0,11598.82499999999,1,5885.390200011898
401,91,0,11618.32499999999,1,5459.161600010702
402,91,0,11643.249999999989,1,6133.274000021629
403,91,0,11668.17499999999,1,5839.281400025357
404,91,0,11691.949999999988,1,6675.50789998495
405,91,0,11716.874999999989,1,5980.761799990432
406,91,0,11740.799999999988,1,5427.568100014469
407,91,0,11765.874999999989,1,5299.632500013104
408,91,0,11790.949999999988,1,4956.588400003966
409,91,0,11817.524999999989,1,4971.442400012165
410,91,0,11844.099999999988,1,5227.808900002856
411,91,0,11870.674999999988,1,5014.5605000143405
412,91,0,11897.249999999989,1,4599.955899990164
413,91,0,11923.824999999988,1,4576.165599981323
414,91,0,11945.499999999987,1,4661.890399991535
415,92,1,11970.649999999987,1,6196.3489999761805
416,94,2,11996.799999999988,1,4788.9188999834005
417,94,0,12024.949999999988,1,4865.148000011686
418,94,0,12053.099999999988,1,4600.400900002569
419,94,0,12078.949999999988,1,4765.689599997131
420,94,0,12107.724999999988,1,4537.703399983002
421,94,0,12135.499999999987,1,4156.626399984816
422,94,0,12164.424999999988,1,4249.004099983722
423,94,0,12193.349999999986,1,4184.356499987189
424,94,0,12221.274999999987,1,5007.222000014735
425,95,1,12249.049999999985,1,3900.9048999869265
426,95,0,12277.824999999988,1,3778.472599980887
427,95,0,12305.599999999986,1,4612.963199993828
428,95,0,12334.374999999985,1,3737.1762999973726
429,95,0,12363.149999999985,1,3643.8572000188287
430,95,0,12390.774999999985,1,4690.047599986428
431,95,0,12418.549999999985,1,4660.498100012774
432,95,0,12447.324999999986,1,3689.576400007354
433,96,1,12473.174999999985,1,3482.547599996906
434,96,0,12501.324999999986,1,3703.4344999992754
435,97,1,12522.074999999984,1,4926.124899997376
436,97,0,12547.724999999986,1,3650.527999998303
437,97,0,12571.074999999983,1,4162.358600005973
438,97,0,12594.724999999986,1,3372.9425000201445
439,97,0,12620.674999999985,1,3320.695700007491
440,97,0,12641.724999999984,1,3986.2511999963317
441,97,0,12667.874999999985,1,4409.07850000076
442,97,0,12696.949999999983,1,4375.233999977354
443,97,0,12725.024999999985,1,4213.021400006255
444,97,0,12749.249999999985,1,4316.053700022167
445,97,0,12773.474999999984,1,4888.321699982043
446,98,1,12796.549999999985,1,4389.336499996716
447,99,1,12819.474999999982,1,3676.8493999843486
448,99,0,12843.399999999985,1,4579.328899999382
449,99,0,12867.324999999984,1,4778.81369998795
450,99,0,12890.249999999984,1,4318.79730001674
451,99,0,12912.024999999983,1,4270.806200016523
452,99,0,12936.724999999982,1,3985.3484999912325
453,99,0,12959.124999999984,1,4338.046199991368
454,99,0,12984.449999999983,1,4920.4665000142995
455,99,0,13008.624999999984,1,6441.783999995096
456,99,0,13033.949999999983,1,4718.43649999937
457,99,0,13059.274999999981,1,4447.921899991343
458,100,1,13083.449999999983,1,4604.722900025081
459,102,2,13103.549999999983,1,4550.6993000162765
460,102,0,13128.099999999982,1,4929.8591000260785
